panel,cell,index,U,Y,tau,F
W100,12_to_8.ACTIVE_CONTINUATION,234,0.690625,0.30533854166666674,40.0,0.325
W100,12_to_8.ACTIVE_CONTINUATION,235,0.709375,0.31184895833333326,40.0,0.325
W100,12_to_8.ACTIVE_CONTINUATION,236,0.728125,0.28971354166666663,40.0,0.225
W100,12_to_8.ACTIVE_CONTINUATION,237,0.715625,0.30794270833333326,40.0,0.2375
W100,12_to_8.ACTIVE_CONTINUATION,238,0.7375,0.27604166666666674,40.0,0.3375
W100,12_to_8.ACTIVE_CONTINUATION,239,0.665625,0.35221354166666674,40.0,0.375
W100,12_to_8.ACTIVE_CONTINUATION,240,0.64375,0.34114583333333326,40.0,0.25
W100,12_to_8.ACTIVE_CONTINUATION,241,0.671875,0.31315104166666674,40.0,0.3125
W100,12_to_8.ACTIVE_CONTINUATION,242,0.734375,0.27278645833333326,40.0,0.3
W100,12_to_8.ACTIVE_CONTINUATION,243,0.690625,0.34049479166666663,40.0,0.325
W100,12_to_8.ACTIVE_CONTINUATION,244,0.66875,0.31640625,40.0,0.3625
W100,12_to_8.ACTIVE_CONTINUATION,245,0.76875,0.27604166666666674,40.0,0.2625
W100,12_to_8.ACTIVE_CONTINUATION,246,0.728125,0.30013020833333337,40.0,0.2875
W100,12_to_8.ACTIVE_CONTINUATION,247,0.753125,0.27278645833333326,40.0,0.325
W100,12_to_8.ACTIVE_CONTINUATION,248,0.66875,0.328125,40.0,0.3125
W100,12_to_8.ACTIVE_CONTINUATION,249,0.73125,0.28645833333333337,40.0,0.325
W100,12_to_8.ACTIVE_CONTINUATION,250,0.665625,0.33268229166666663,40.0,0.3375
W100,12_to_8.ACTIVE_CONTINUATION,251,0.6625,0.33984375,40.0,0.2625
W100,12_to_8.ACTIVE_CONTINUATION,252,0.68125,0.33203125,40.0,0.325
W100,12_to_8.ACTIVE_CONTINUATION,253,0.71875,0.2890625,40.0,0.275
W100,12_to_8.ACTIVE_CONTINUATION,254,0.7,0.3033854166666665,40.0,0.2875
W100,12_to_8.ACTIVE_CONTINUATION,255,0.70625,0.30338541666666674,40.0,0.375
W100,12_to_8.NEW_EPOCH,0,0.70625,0.29817708333333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,1,0.69375,0.32291666666666663,40.0,0.25
W100,12_to_8.NEW_EPOCH,2,0.73125,0.27473958333333337,40.0,0.3125
W100,12_to_8.NEW_EPOCH,3,0.7,0.29817708333333326,40.0,0.325
W100,12_to_8.NEW_EPOCH,4,0.728125,0.283203125,40.0,0.2875
W100,12_to_8.NEW_EPOCH,5,0.690625,0.30794270833333326,40.0,0.275
W100,12_to_8.NEW_EPOCH,6,0.66875,0.34114583333333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,7,0.684375,0.30403645833333337,40.0,0.2625
W100,12_to_8.NEW_EPOCH,8,0.675,0.31770833333333326,40.0,0.3
W100,12_to_8.NEW_EPOCH,9,0.6875,0.34375,40.0,0.3375
W100,12_to_8.NEW_EPOCH,10,0.640625,0.36002604166666674,40.0,0.2875
W100,12_to_8.NEW_EPOCH,11,0.6625,0.32291666666666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,12,0.6875,0.31380208333333337,40.0,0.3125
W100,12_to_8.NEW_EPOCH,13,0.696875,0.32747395833333326,40.0,0.3875
W100,12_to_8.NEW_EPOCH,14,0.671875,0.322265625,40.0,0.3125
W100,12_to_8.NEW_EPOCH,15,0.703125,0.283203125,40.0,0.25
W100,12_to_8.NEW_EPOCH,16,0.725,0.28255208333333337,40.0,0.275
W100,12_to_8.NEW_EPOCH,17,0.665625,0.31705729166666663,40.0,0.325
W100,12_to_8.NEW_EPOCH,18,0.703125,0.30924479166666674,40.0,0.25
W100,12_to_8.NEW_EPOCH,19,0.740625,0.27408854166666674,40.0,0.35
W100,12_to_8.NEW_EPOCH,20,0.696875,0.31705729166666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,21,0.68125,0.32421875,40.0,0.35
W100,12_to_8.NEW_EPOCH,22,0.653125,0.33919270833333326,40.0,0.35
W100,12_to_8.NEW_EPOCH,23,0.728125,0.30013020833333337,40.0,0.275
W100,12_to_8.NEW_EPOCH,24,0.69375,0.29817708333333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,25,0.734375,0.283203125,40.0,0.4
W100,12_to_8.NEW_EPOCH,26,0.715625,0.29752604166666674,40.0,0.3
W100,12_to_8.NEW_EPOCH,27,0.690625,0.32877604166666663,40.0,0.3625
W100,12_to_8.NEW_EPOCH,28,0.675,0.32552083333333326,40.0,0.3
W100,12_to_8.NEW_EPOCH,29,0.696875,0.31315104166666674,40.0,0.3375
W100,12_to_8.NEW_EPOCH,30,0.659375,0.322265625,40.0,0.2375
W100,12_to_8.NEW_EPOCH,31,0.725,0.29036458333333337,40.0,0.3875
W100,12_to_8.NEW_EPOCH,32,0.740625,0.28450520833333326,40.0,0.3
W100,12_to_8.NEW_EPOCH,33,0.66875,0.32682291666666663,40.0,0.325
W100,12_to_8.NEW_EPOCH,34,0.66875,0.34244791666666674,40.0,0.325
W100,12_to_8.NEW_EPOCH,35,0.725,0.3046875,40.0,0.3125
W100,12_to_8.NEW_EPOCH,36,0.690625,0.29622395833333326,40.0,0.3
W100,12_to_8.NEW_EPOCH,37,0.68125,0.32552083333333337,40.0,0.2875
W100,12_to_8.NEW_EPOCH,38,0.721875,0.279296875,40.0,0.3125
W100,12_to_8.NEW_EPOCH,39,0.678125,0.30533854166666674,40.0,0.2625
W100,12_to_8.NEW_EPOCH,40,0.653125,0.32747395833333326,40.0,0.325
W100,12_to_8.NEW_EPOCH,41,0.746875,0.26497395833333326,40.0,0.3
W100,12_to_8.NEW_EPOCH,42,0.696875,0.30794270833333326,40.0,0.2625
W100,12_to_8.NEW_EPOCH,43,0.653125,0.333984375,40.0,0.35
W100,12_to_8.NEW_EPOCH,44,0.765625,0.25455729166666674,40.0,0.225
W100,12_to_8.NEW_EPOCH,45,0.7,0.30859375,40.0,0.2875
W100,12_to_8.NEW_EPOCH,46,0.7375,0.29947916666666663,40.0,0.275
W100,12_to_8.NEW_EPOCH,47,0.65625,0.33072916666666674,40.0,0.3
W100,12_to_8.NEW_EPOCH,48,0.753125,0.291015625,40.0,0.3625
W100,12_to_8.NEW_EPOCH,49,0.8,0.2421875,40.0,0.3125
W100,12_to_8.NEW_EPOCH,50,0.7375,0.27994791666666663,40.0,0.375
W100,12_to_8.NEW_EPOCH,51,0.775,0.25130208333333337,40.0,0.375
W100,12_to_8.NEW_EPOCH,52,0.734375,0.302734375,40.0,0.2875
W100,12_to_8.NEW_EPOCH,53,0.640625,0.35091145833333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,54,0.709375,0.32877604166666663,40.0,0.275
W100,12_to_8.NEW_EPOCH,55,0.703125,0.30794270833333326,40.0,0.275
W100,12_to_8.NEW_EPOCH,56,0.771875,0.24674479166666674,40.0,0.25
W100,12_to_8.NEW_EPOCH,57,0.6875,0.31119791666666674,40.0,0.2375
W100,12_to_8.NEW_EPOCH,58,0.690625,0.322265625,40.0,0.275
W100,12_to_8.NEW_EPOCH,59,0.73125,0.296875,40.0,0.225
W100,12_to_8.NEW_EPOCH,60,0.759375,0.263671875,40.0,0.3375
W100,12_to_8.NEW_EPOCH,61,0.715625,0.306640625,40.0,0.25
W100,12_to_8.NEW_EPOCH,62,0.715625,0.28841145833333326,40.0,0.275
W100,12_to_8.NEW_EPOCH,63,0.690625,0.30794270833333337,40.0,0.2875
W100,12_to_8.NEW_EPOCH,64,0.671875,0.32747395833333326,40.0,0.325
W100,12_to_8.NEW_EPOCH,65,0.646875,0.31575520833333326,40.0,0.3
W100,12_to_8.NEW_EPOCH,66,0.70625,0.29817708333333326,40.0,0.325
W100,12_to_8.NEW_EPOCH,67,0.734375,0.26627604166666674,40.0,0.3625
W100,12_to_8.NEW_EPOCH,68,0.653125,0.34830729166666674,40.0,0.2375
W100,12_to_8.NEW_EPOCH,69,0.678125,0.30403645833333337,40.0,0.25
W100,12_to_8.NEW_EPOCH,70,0.71875,0.3046875,40.0,0.2875
W100,12_to_8.NEW_EPOCH,71,0.6375,0.32942708333333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,72,0.671875,0.322265625,40.0,0.3375
W100,12_to_8.NEW_EPOCH,73,0.728125,0.30533854166666663,40.0,0.25
W100,12_to_8.NEW_EPOCH,74,0.7125,0.30729166666666674,40.0,0.3375
W100,12_to_8.NEW_EPOCH,75,0.728125,0.27799479166666674,40.0,0.3375
W100,12_to_8.NEW_EPOCH,76,0.690625,0.30403645833333326,40.0,0.275
W100,12_to_8.NEW_EPOCH,77,0.70625,0.3125,40.0,0.3
W100,12_to_8.NEW_EPOCH,78,0.728125,0.28580729166666663,40.0,0.275
W100,12_to_8.NEW_EPOCH,79,0.634375,0.36393229166666663,40.0,0.2875
W100,12_to_8.NEW_EPOCH,80,0.734375,0.291015625,40.0,0.325
W100,12_to_8.NEW_EPOCH,81,0.70625,0.29427083333333337,40.0,0.375
W100,12_to_8.NEW_EPOCH,82,0.690625,0.30924479166666663,40.0,0.3375
W100,12_to_8.NEW_EPOCH,83,0.759375,0.27669270833333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,84,0.653125,0.35872395833333326,40.0,0.2625
W100,12_to_8.NEW_EPOCH,85,0.69375,0.34375,40.0,0.3
W100,12_to_8.NEW_EPOCH,86,0.703125,0.30533854166666663,40.0,0.3
W100,12_to_8.NEW_EPOCH,87,0.74375,0.30859375,40.0,0.35
W100,12_to_8.NEW_EPOCH,88,0.66875,0.34765625,40.0,0.375
W100,12_to_8.NEW_EPOCH,89,0.70625,0.3046875,40.0,0.3125
W100,12_to_8.NEW_EPOCH,90,0.678125,0.35091145833333326,40.0,0.3125
W100,12_to_8.NEW_EPOCH,91,0.728125,0.314453125,40.0,0.3375
W100,12_to_8.NEW_EPOCH,92,0.771875,0.27018229166666663,40.0,0.325
W100,12_to_8.NEW_EPOCH,93,0.6625,0.33984375,40.0,0.275
W100,12_to_8.NEW_EPOCH,94,0.671875,0.322265625,40.0,0.3
W100,12_to_8.NEW_EPOCH,95,0.7,0.28515625,40.0,0.25
W100,12_to_8.NEW_EPOCH,96,0.684375,0.31575520833333337,40.0,0.4
W100,12_to_8.NEW_EPOCH,97,0.71875,0.28645833333333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,98,0.671875,0.31966145833333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,99,0.69375,0.31119791666666674,40.0,0.325
W100,12_to_8.NEW_EPOCH,100,0.69375,0.33333333333333337,40.0,0.3
W100,12_to_8.NEW_EPOCH,101,0.71875,0.3046875,40.0,0.3125
W100,12_to_8.NEW_EPOCH,102,0.75,0.28385416666666663,40.0,0.3125
W100,12_to_8.NEW_EPOCH,103,0.715625,0.29622395833333326,40.0,0.3125
W100,12_to_8.NEW_EPOCH,104,0.678125,0.32486979166666663,40.0,0.375
W100,12_to_8.NEW_EPOCH,105,0.709375,0.326171875,40.0,0.325
W100,12_to_8.NEW_EPOCH,106,0.696875,0.29752604166666663,40.0,0.25
W100,12_to_8.NEW_EPOCH,107,0.728125,0.283203125,40.0,0.3
W100,12_to_8.NEW_EPOCH,108,0.68125,0.32421875,40.0,0.3125
W100,12_to_8.NEW_EPOCH,109,0.703125,0.306640625,40.0,0.325
W100,12_to_8.NEW_EPOCH,110,0.728125,0.29231770833333326,40.0,0.275
W100,12_to_8.NEW_EPOCH,111,0.76875,0.26822916666666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,112,0.70625,0.30598958333333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,113,0.6625,0.3203125,40.0,0.2875
W100,12_to_8.NEW_EPOCH,114,0.678125,0.33919270833333326,40.0,0.3125
W100,12_to_8.NEW_EPOCH,115,0.68125,0.33072916666666663,40.0,0.3125
W100,12_to_8.NEW_EPOCH,116,0.7125,0.30859375,40.0,0.325
W100,12_to_8.NEW_EPOCH,117,0.65625,0.31901041666666674,40.0,0.2125
W100,12_to_8.NEW_EPOCH,118,0.703125,0.310546875,40.0,0.275
W100,12_to_8.NEW_EPOCH,119,0.790625,0.236328125,40.0,0.3375
W100,12_to_8.NEW_EPOCH,120,0.75625,0.26822916666666663,40.0,0.2875
W100,12_to_8.NEW_EPOCH,121,0.715625,0.29231770833333337,40.0,0.2875
W100,12_to_8.NEW_EPOCH,122,0.70625,0.30598958333333337,40.0,0.2875
W100,12_to_8.NEW_EPOCH,123,0.6625,0.31901041666666674,40.0,0.325
W100,12_to_8.NEW_EPOCH,124,0.671875,0.29752604166666674,40.0,0.3
W100,12_to_8.NEW_EPOCH,125,0.6875,0.30729166666666663,40.0,0.3125
W100,12_to_8.NEW_EPOCH,126,0.678125,0.30533854166666674,40.0,0.2625
W100,12_to_8.NEW_EPOCH,127,0.7,0.30338541666666674,40.0,0.275
W100,12_to_8.NEW_EPOCH,128,0.696875,0.291015625,40.0,0.3
W100,12_to_8.NEW_EPOCH,129,0.684375,0.32356770833333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,130,0.71875,0.27734375,40.0,0.2375
W100,12_to_8.NEW_EPOCH,131,0.690625,0.326171875,40.0,0.3625
W100,12_to_8.NEW_EPOCH,132,0.690625,0.30924479166666674,40.0,0.3375
W100,12_to_8.NEW_EPOCH,133,0.653125,0.32877604166666663,40.0,0.25
W100,12_to_8.NEW_EPOCH,134,0.75625,0.26692708333333337,40.0,0.3375
W100,12_to_8.NEW_EPOCH,135,0.69375,0.31770833333333326,40.0,0.375
W100,12_to_8.NEW_EPOCH,136,0.709375,0.33138020833333326,40.0,0.35
W100,12_to_8.NEW_EPOCH,137,0.728125,0.30013020833333337,40.0,0.35
W100,12_to_8.NEW_EPOCH,138,0.684375,0.3157552083333335,40.0,0.3625
W100,12_to_8.NEW_EPOCH,139,0.71875,0.27734375,40.0,0.3125
W100,12_to_8.NEW_EPOCH,140,0.721875,0.28450520833333326,40.0,0.325
W100,12_to_8.NEW_EPOCH,141,0.740625,0.28841145833333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,142,0.734375,0.298828125,40.0,0.3125
W100,12_to_8.NEW_EPOCH,143,0.75625,0.27473958333333326,40.0,0.275
W100,12_to_8.NEW_EPOCH,144,0.71875,0.31640625,40.0,0.325
W100,12_to_8.NEW_EPOCH,145,0.721875,0.30013020833333337,40.0,0.3375
W100,12_to_8.NEW_EPOCH,146,0.69375,0.3125,40.0,0.25
W100,12_to_8.NEW_EPOCH,147,0.684375,0.33138020833333337,40.0,0.35
W100,12_to_8.NEW_EPOCH,148,0.69375,0.31901041666666674,40.0,0.2875
W100,12_to_8.NEW_EPOCH,149,0.7375,0.29166666666666663,40.0,0.3375
W100,12_to_8.NEW_EPOCH,150,0.68125,0.33203125,40.0,0.3125
W100,12_to_8.NEW_EPOCH,151,0.7,0.32291666666666674,40.0,0.275
W100,12_to_8.NEW_EPOCH,152,0.65,0.3359375000000001,40.0,0.2125
W100,12_to_8.NEW_EPOCH,153,0.665625,0.32096354166666674,40.0,0.3
W100,12_to_8.NEW_EPOCH,154,0.703125,0.28971354166666663,40.0,0.3
W100,12_to_8.NEW_EPOCH,155,0.6625,0.3203125,40.0,0.35
W100,12_to_8.NEW_EPOCH,156,0.7,0.3125,40.0,0.3125
W100,12_to_8.NEW_EPOCH,157,0.709375,0.30533854166666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,158,0.709375,0.31705729166666674,40.0,0.3
W100,12_to_8.NEW_EPOCH,159,0.740625,0.27799479166666674,40.0,0.3
W100,12_to_8.NEW_EPOCH,160,0.70625,0.30729166666666663,40.0,0.2625
W100,12_to_8.NEW_EPOCH,161,0.684375,0.32486979166666674,40.0,0.3625
W100,12_to_8.NEW_EPOCH,162,0.73125,0.28125,40.0,0.25
W100,12_to_8.NEW_EPOCH,163,0.703125,0.287109375,40.0,0.3125
W100,12_to_8.NEW_EPOCH,164,0.725,0.30598958333333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,165,0.65,0.32421875,40.0,0.2625
W100,12_to_8.NEW_EPOCH,166,0.675,0.32682291666666663,40.0,0.2875
W100,12_to_8.NEW_EPOCH,167,0.671875,0.333984375,40.0,0.3375
W100,12_to_8.NEW_EPOCH,168,0.709375,0.31315104166666663,40.0,0.2625
W100,12_to_8.NEW_EPOCH,169,0.6625,0.32942708333333326,40.0,0.3625
W100,12_to_8.NEW_EPOCH,170,0.7375,0.2734375,40.0,0.275
W100,12_to_8.NEW_EPOCH,171,0.68125,0.33203125,40.0,0.325
W100,12_to_8.NEW_EPOCH,172,0.65,0.32291666666666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,173,0.6875,0.33333333333333337,40.0,0.25
W100,12_to_8.NEW_EPOCH,174,0.659375,0.322265625,40.0,0.2375
W100,12_to_8.NEW_EPOCH,175,0.684375,0.310546875,40.0,0.1875
W100,12_to_8.NEW_EPOCH,176,0.69375,0.28255208333333337,40.0,0.275
W100,12_to_8.NEW_EPOCH,177,0.653125,0.337890625,40.0,0.2875
W100,12_to_8.NEW_EPOCH,178,0.70625,0.28385416666666674,40.0,0.3
W100,12_to_8.NEW_EPOCH,179,0.684375,0.30794270833333326,40.0,0.275
W100,12_to_8.NEW_EPOCH,180,0.721875,0.291015625,40.0,0.2625
W100,12_to_8.NEW_EPOCH,181,0.721875,0.28971354166666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,182,0.653125,0.34440104166666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,183,0.665625,0.30794270833333337,40.0,0.2625
W100,12_to_8.NEW_EPOCH,184,0.70625,0.32161458333333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,185,0.75,0.27734375,40.0,0.325
W100,12_to_8.NEW_EPOCH,186,0.696875,0.31575520833333337,40.0,0.2625
W100,12_to_8.NEW_EPOCH,187,0.775,0.25911458333333326,40.0,0.325
W100,12_to_8.NEW_EPOCH,188,0.69375,0.31119791666666663,40.0,0.2875
W100,12_to_8.NEW_EPOCH,189,0.709375,0.30794270833333337,40.0,0.375
W100,12_to_8.NEW_EPOCH,190,0.703125,0.2949218750000001,40.0,0.3125
W100,12_to_8.NEW_EPOCH,191,0.7125,0.3125,40.0,0.325
W100,12_to_8.NEW_EPOCH,192,0.721875,0.29622395833333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,193,0.70625,0.30859375,40.0,0.275
W100,12_to_8.NEW_EPOCH,194,0.75625,0.28255208333333326,40.0,0.375
W100,12_to_8.NEW_EPOCH,195,0.75625,0.28645833333333337,40.0,0.3375
W100,12_to_8.NEW_EPOCH,196,0.73125,0.28645833333333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,197,0.709375,0.30924479166666663,40.0,0.2625
W100,12_to_8.NEW_EPOCH,198,0.7,0.29296875,40.0,0.3125
W100,12_to_8.NEW_EPOCH,199,0.6375,0.35416666666666663,40.0,0.275
W100,12_to_8.NEW_EPOCH,200,0.690625,0.29622395833333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,201,0.7,0.33333333333333337,40.0,0.3875
W100,12_to_8.NEW_EPOCH,202,0.678125,0.322265625,40.0,0.2875
W100,12_to_8.NEW_EPOCH,203,0.7,0.31640625,40.0,0.3
W100,12_to_8.NEW_EPOCH,204,0.678125,0.326171875,40.0,0.275
W100,12_to_8.NEW_EPOCH,205,0.646875,0.33138020833333326,40.0,0.325
W100,12_to_8.NEW_EPOCH,206,0.725,0.29427083333333337,40.0,0.3125
W100,12_to_8.NEW_EPOCH,207,0.66875,0.33463541666666663,40.0,0.35
W100,12_to_8.NEW_EPOCH,208,0.7125,0.31119791666666663,40.0,0.2875
W100,12_to_8.NEW_EPOCH,209,0.68125,0.33463541666666663,40.0,0.275
W100,12_to_8.NEW_EPOCH,210,0.746875,0.29361979166666663,40.0,0.325
W100,12_to_8.NEW_EPOCH,211,0.684375,0.32877604166666663,40.0,0.275
W100,12_to_8.NEW_EPOCH,212,0.684375,0.30143229166666663,40.0,0.2625
W100,12_to_8.NEW_EPOCH,213,0.75625,0.25651041666666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,214,0.68125,0.30989583333333337,40.0,0.2375
W100,12_to_8.NEW_EPOCH,215,0.696875,0.314453125,40.0,0.2625
W100,12_to_8.NEW_EPOCH,216,0.653125,0.345703125,40.0,0.3125
W100,12_to_8.NEW_EPOCH,217,0.7125,0.32421875,40.0,0.3
W100,12_to_8.NEW_EPOCH,218,0.696875,0.294921875,40.0,0.375
W100,12_to_8.NEW_EPOCH,219,0.696875,0.306640625,40.0,0.3
W100,12_to_8.NEW_EPOCH,220,0.725,0.30208333333333337,40.0,0.3375
W100,12_to_8.NEW_EPOCH,221,0.703125,0.29231770833333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,222,0.715625,0.29622395833333326,40.0,0.3125
W100,12_to_8.NEW_EPOCH,223,0.6375,0.33723958333333337,40.0,0.325
W100,12_to_8.NEW_EPOCH,224,0.7,0.30989583333333337,40.0,0.2875
W100,12_to_8.NEW_EPOCH,225,0.778125,0.271484375,40.0,0.3375
W100,12_to_8.NEW_EPOCH,226,0.653125,0.33919270833333337,40.0,0.3375
W100,12_to_8.NEW_EPOCH,227,0.690625,0.31705729166666663,40.0,0.3125
W100,12_to_8.NEW_EPOCH,228,0.675,0.328125,40.0,0.3
W100,12_to_8.NEW_EPOCH,229,0.709375,0.29231770833333337,40.0,0.2625
W100,12_to_8.NEW_EPOCH,230,0.69375,0.30338541666666663,40.0,0.2375
W100,12_to_8.NEW_EPOCH,231,0.709375,0.32486979166666663,40.0,0.325
W100,12_to_8.NEW_EPOCH,232,0.684375,0.32747395833333337,40.0,0.275
W100,12_to_8.NEW_EPOCH,233,0.75625,0.25911458333333326,40.0,0.3
W100,12_to_8.NEW_EPOCH,234,0.7,0.31380208333333337,40.0,0.2625
W100,12_to_8.NEW_EPOCH,235,0.734375,0.294921875,40.0,0.3375
W100,12_to_8.NEW_EPOCH,236,0.65,0.33854166666666663,40.0,0.275
W100,12_to_8.NEW_EPOCH,237,0.70625,0.33723958333333326,40.0,0.275
W100,12_to_8.NEW_EPOCH,238,0.728125,0.279296875,40.0,0.275
W100,12_to_8.NEW_EPOCH,239,0.75,0.26041666666666674,40.0,0.325
W100,12_to_8.NEW_EPOCH,240,0.70625,0.3203125,40.0,0.2625
W100,12_to_8.NEW_EPOCH,241,0.6875,0.34244791666666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,242,0.7125,0.30208333333333337,40.0,0.2875
W100,12_to_8.NEW_EPOCH,243,0.70625,0.32161458333333326,40.0,0.2625
W100,12_to_8.NEW_EPOCH,244,0.671875,0.326171875,40.0,0.2375
W100,12_to_8.NEW_EPOCH,245,0.7375,0.28255208333333326,40.0,0.35
W100,12_to_8.NEW_EPOCH,246,0.715625,0.279296875,40.0,0.2875
W100,12_to_8.NEW_EPOCH,247,0.7,0.3125,40.0,0.325
W100,12_to_8.NEW_EPOCH,248,0.675,0.34244791666666663,40.0,0.2375
W100,12_to_8.NEW_EPOCH,249,0.709375,0.31705729166666674,40.0,0.3625
W100,12_to_8.NEW_EPOCH,250,0.690625,0.33528645833333326,40.0,0.3
W100,12_to_8.NEW_EPOCH,251,0.675,0.33463541666666674,40.0,0.3125
W100,12_to_8.NEW_EPOCH,252,0.684375,0.35481770833333326,40.0,0.3375
W100,12_to_8.NEW_EPOCH,253,0.75,0.29817708333333337,40.0,0.25
W100,12_to_8.NEW_EPOCH,254,0.659375,0.34309895833333326,40.0,0.2875
W100,12_to_8.NEW_EPOCH,255,0.665625,0.330078125,40.0,0.2875
reference,8_to_8.ACTIVE_CONTINUATION,0,0.25,,40.0,0.25
reference,8_to_8.ACTIVE_CONTINUATION,1,0.4,,40.0,0.4
reference,8_to_8.ACTIVE_CONTINUATION,2,0.55,,40.0,0.55
reference,8_to_8.ACTIVE_CONTINUATION,3,0.275,,40.0,0.275
reference,8_to_8.ACTIVE_CONTINUATION,4,0.475,,40.0,0.475
reference,8_to_8.ACTIVE_CONTINUATION,5,0.2,,40.0,0.2
reference,8_to_8.ACTIVE_CONTINUATION,6,0.25,,40.0,0.25
reference,8_to_8.ACTIVE_CONTINUATION,7,0.425,,40.0,0.425
reference,8_to_8.ACTIVE_CONTINUATION,8,0.4,,40.0,0.4
reference,8_to_8.ACTIVE_CONTINUATION,9,0.325,,40.0,0.325
reference,8_to_8.ACTIVE_CONTINUATION,10,0.3,,40.0,0.3
reference,8_to_8.ACTIVE_CONTINUATION,11,0.225,,40.0,0.225
reference,8_to_8.ACTIVE_CONTINUATION,12,0.525,,40.0,0.525
reference,8_to_8.ACTIVE_CONTINUATION,13,0.3,,40.0,0.3
reference,8_to_8.ACTIVE_CONTINUATION,14,0.25,,40.0,0.25
reference,8_to_8.ACTIVE_CONTINUATION,15,0.175,,40.0,0.175
reference,8_to_8.ACTIVE_CONTINUATION,16,0.35,,40.0,0.35
reference,8_to_8.ACTIVE_CONTINUATION,17,0.3,,40.0,0.3
reference,8_to_8.ACTIVE_CONTINUATION,18,0.275,,40.0,0.275
reference,8_to_8.ACTIVE_CONTINUATION,19,0.375,,40.0,0.375
reference,8_to_8.ACTIVE_CONTINUATION,20,0.15,,40.0,0.15
reference,8_to_8.ACTIVE_CONTINUATION,21,0.275,,40.0,0.275
reference,8_to_8.ACTIVE_CONTINUATION,22,0.225,,40.0,0.225
reference,8_to_8.ACTIVE_CONTINUATION,23,0.25,,40.0,0.25
reference,8_to_8.ACTIVE_CONTINUATION,24,0.3,,40.0,0.3
reference,8_to_8.ACTIVE_CONTINUATION,25,0.425,,40.0,0.425
reference,8_to_8.ACTIVE_CONTINUATION,26,0.325,,40.0,0.325
reference,8_to_8.ACTIVE_CONTINUATION,27,0.175,,40.0,0.175
reference,8_to_8.ACTIVE_CONTINUATION,28,0.375,,40.0,0.375
reference,8_to_8.ACTIVE_CONTINUATION,29,0.4,,40.0,0.4
reference,8_to_8.ACTIVE_CONTINUATION,30,0.25,,40.0,0.25
reference,8_to_8.ACTIVE_CONTINUATION,31,0.3,,40.0,0.3
reference,8_to_8.ACTIVE_CONTINUATION,32,0.375,,40.0,0.375
reference,8_to_8.ACTIVE_CONTINUATION,33,0.325,,40.0,0.325
reference,8_to_8.ACTIVE_CONTINUATION,34,0.4,,40.0,0.4
reference,8_to_8.ACTIVE_CONTINUATION,35,0.3,,40.0,0.3
reference,8_to_8.ACTIVE_CONTINUATION,36,0.325,,40.0,0.325
reference,8_to_8.ACTIVE_CONTINUATION,37,0.475,,40.0,0.475
reference,8_to_8.ACTIVE_CONTINUATION,38,0.375,,40.0,0.375
reference,8_to_8.ACTIVE_CONTINUATION,39,0.175,,0.0,0.175
reference,8_to_8.ACTIVE_CONTINUATION,40,0.25,,40.0,0.25
reference,8_to_8.ACTIVE_CONTINUATION,41,0.375,,40.0,0.375
reference,8_to_8.ACTIVE_CONTINUATION,42,0.425,,40.0,0.425
reference,8_to_8.ACTIVE_CONTINUATION,43,0.4,,40.0,0.4
reference,8_to_8.ACTIVE_CONTINUATION,44,0.175,,40.0,0.175
reference,8_to_8.ACTIVE_CONTINUATION,45,0.225,,40.0,0.225
reference,8_to_8.ACTIVE_CONTINUATION,46,0.325,,40.0,0.325
reference,8_to_8.ACTIVE_CONTINUATION,47,0.35,,40.0,0.35
reference,8_to_8.ACTIVE_CONTINUATION,48,0.25,,40.0,0.25
reference,8_to_8.ACTIVE_CONTINUATION,49,0.4,,40.0,0.4
reference,8_to_8.ACTIVE_CONTINUATION,50,0.225,,40.0,0.225
reference,8_to_8.ACTIVE_CONTINUATION,51,0.175,,40.0,0.175
reference,8_to_8.ACTIVE_CONTINUATION,52,0.175,,40.0,0.175
